train,val,test
/data1/hjq/data/OCT_AMD//train/AMD14_2/064.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/012.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/067.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/061.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/031.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/062.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/011.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/069.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/039.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/016.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/060.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/018.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/019.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/014.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/055.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/054.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/022.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/020.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/010.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/01.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/066.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/057.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/037.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/068.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/015.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/029.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/036.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/071.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/033.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/04.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/09.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/027.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/051.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/072.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/044.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/013.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/052.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/045.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/059.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/03.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/065.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/073.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/058.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/038.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/056.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/053.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/08.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/025.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/034.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/035.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/046.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/02.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/042.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/06.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/049.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/07.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/043.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/024.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/047.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/070.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/050.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/041.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/063.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/040.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/048.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/032.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/026.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/023.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/017.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/05.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/030.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/028.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/021.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/064.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/012.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/067.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/061.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/096.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/084.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/031.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/062.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/011.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/069.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/039.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/093.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/016.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/077.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/083.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/074.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/060.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/090.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/018.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/076.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/019.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/014.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/088.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/055.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/054.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/022.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/086.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/020.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/094.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/010.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/01.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/066.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/057.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/079.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/037.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/092.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/075.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/068.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/095.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/015.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/029.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/036.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/071.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/033.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/081.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/04.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/09.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/027.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/051.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/072.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/044.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/013.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/087.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/052.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/045.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/059.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/03.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/065.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/073.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/058.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/038.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/056.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/053.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/08.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/025.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/034.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/035.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/046.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/02.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/042.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/06.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/049.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/07.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/091.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/078.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/043.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/024.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/047.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/070.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/089.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/050.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/041.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/063.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/040.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/085.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/048.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/097.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/032.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/026.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/023.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/017.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/05.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/080.png,,
/data1/hjq/data/OCT_AMD//train/DME1_1/082.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/030.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/028.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/021.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/012.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/031.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/011.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/039.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/016.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/018.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/019.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/014.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/022.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/020.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/010.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/01.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/037.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/015.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/029.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/036.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/033.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/04.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/09.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/027.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/044.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/013.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/045.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/03.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/038.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/08.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/025.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/034.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/035.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/046.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/02.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/042.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/06.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/049.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/07.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/043.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/024.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/047.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/041.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/040.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/048.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/032.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/026.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/023.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/017.png,,
/data1/hjq/data/OCT_AMD//train/AMD2_2/05.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/030.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/028.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/021.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/064.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/012.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/067.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/061.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/096.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/084.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/031.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/062.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/011.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/069.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/039.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/093.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/016.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/077.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/083.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/074.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/060.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/090.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/018.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/076.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/019.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/014.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/088.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/055.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/054.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/022.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/086.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/020.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/094.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/010.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/01.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/066.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/057.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/079.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/037.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/092.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/075.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/068.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/095.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/015.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/029.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/036.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/071.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/033.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/081.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/04.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/09.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/027.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/051.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/072.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/044.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/013.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/087.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/052.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/045.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/059.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/03.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/065.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/073.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/058.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/038.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/056.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/053.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/08.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/025.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/034.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/035.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/046.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/02.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/042.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/06.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/049.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/07.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/091.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/078.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/043.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/024.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/047.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/070.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/089.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/050.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/041.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/063.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/040.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/085.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/048.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/097.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/032.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/026.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/023.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/017.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/05.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/080.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL14_0/082.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/030.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/028.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/021.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/064.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/012.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/067.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/061.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/031.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/062.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/011.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/069.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/039.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/016.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/060.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/018.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/019.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/014.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/055.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/054.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/022.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/020.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/010.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/01.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/066.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/057.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/037.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/068.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/015.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/029.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/036.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/071.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/033.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/04.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/09.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/027.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/051.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/072.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/044.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/013.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/052.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/045.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/059.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/03.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/065.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/073.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/058.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/038.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/056.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/053.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/08.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/025.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/034.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/035.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/046.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/02.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/042.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/06.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/049.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/07.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/043.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/024.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/047.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/070.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/050.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/041.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/063.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/040.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/048.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/032.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/026.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/023.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/017.png,,
/data1/hjq/data/OCT_AMD//train/AMD7_2/05.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/030.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/028.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/021.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/064.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/012.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/067.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/061.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/096.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/084.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/031.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/062.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/011.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/069.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/039.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/093.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/016.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/077.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/083.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/074.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/060.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/090.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/018.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/076.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/019.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/014.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/088.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/055.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/054.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/022.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/086.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/020.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/094.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL5_0/010.png,,
